-0.27865,-1.3723,-0.61251
0.10784,0.051067,-0.65286
-2.8301,-1.4169,-1.0713
0.75037,-0.043899,0.41488
0.11528,0.42649,-0.32824
1.6215,0.1353,0.83908
-1.483,0.3358,-2.3711
-2.1939,-1.9632,-2.1317
0.62342,0.78417,1.0705
-1.4565,-1.6029,-0.91123
-0.59257,-0.46861,0.13693
-2.5955,-2.5114,-1.9843
0.77821,0.25353,-0.32824
-0.3202,0.69754,0.35124
-1.1581,-1.507,-0.76453
-0.44962,0.80539,0.5397
0.39707,-0.3168,-0.30396
-0.064949,0.86531,0.085564
-0.35566,0.52665,-1.5807
0.89422,0.7002,1.0335
-1.3342,0.1409,-1.7892
-1.2471,-1.2884,-2.2908
0.90669,0.64744,-0.59478
-1.6717,-1.3399,0.15912
-0.39108,-0.054305,0.69666
-1.1829,0.36281,-0.83842
-1.568,-0.67301,-2.317
-1.0265,-2.0311,-1.9522
-0.4896,0.51317,-0.88325
1.6926,0.89663,2.2908
0.87848,-0.084637,1.6346
-1.2337,-0.00092389,-0.12691
-1.3405,0.34461,-0.36232
0.52904,1.6643,1.7043
-0.76794,-0.34952,-0.90565
-0.85961,-0.34952,-0.5373
-1.2953,-1.0945,-1.6062
0.36973,1.3771,1.3867
-0.051298,-1.9091,0.32385
0.50109,0.21223,1.0664
-0.39457,-0.31219,-1.1394
1.0194,0.47403,2.5007
-1.2258,-0.68172,-0.74823
-1.0102,-0.18561,-1.8408
-0.2825,-1.3012,0.18796
0.11691,-0.78794,-0.30807
1.2722,1.8745,1.884
0.11086,-0.76887,-0.60751
0.3071,-0.29333,-0.26667
0.67968,1.1398,1.1889
0.5612,0.54479,-0.16497
-0.31923,-0.85828,0.42017
0.43942,-0.23164,0.4573
-0.096001,-0.091593,-1.2273
1.1451,-0.46192,0.37369
0.20303,-0.23164,0.40558
0.61949,-0.28057,-0.51027
-0.29237,-1.4322,-0.089506
-0.14113,-0.20397,0.020789
0.45858,0.11319,0.009701
0.38809,0.40809,0.23093
-0.64516,-0.0062363,-0.15958
0.50423,0.5868,0.38859
-0.56445,-2.2483,-0.40734
0.29333,0.90287,0.080929
-0.42522,-0.88838,-0.42674
-1.0284,0.75497,-0.49586
1.9761,0.23948,0.66003
-0.68493,1.0904,0.11295
-0.19031,-0.51159,-0.61894
-0.17012,0.23948,0.67156
-1.4393,-0.49638,-2.3988
-0.86464,-0.054305,1.0462
-0.63468,0.075137,-2.6776
0.96135,0.5696,0.93029
0.34927,-0.8394,-0.043205
-0.11644,-0.88052,-0.7394
0.40207,2.5224,2.2845
1.7813,1.0607,0.54773
0.71235,-0.027258,0.93457
0.41891,2.2483,1.4545
1.0371,0.28105,-0.33825
-1.1094,-0.27218,-1.4432
0.65001,0.63016,0.033266
2.442,1.656,2.4242
-0.85961,-1.5157,-0.56039
-1.968,-1.1681,-1.1005
-1.2583,-0.059163,-0.40734
-1.7244,-0.84236,1.2613
-0.25066,-1.0988,-1.9926
-0.74031,-1.526,-1.3061
-1.7745,-1.394,-0.44222
0.92922,-0.4532,0.090665
-1.7224,-0.40232,-0.82536
0.1416,-0.30226,2.1476
-0.26141,-0.49873,-0.83481
-0.076527,-1.4949,0.0023097
-0.78574,-1.5334,-1.647
-1.3214,0.39907,-1.5672
-0.70256,-0.44171,0.3185
-1.625,0.1936,-0.63242
0.21459,-0.40107,-0.30396
0.2352,0.067727,0.25257
-0.23164,-2.5696,-1.5371
-1.0167,-1.4788,-0.41312
0.039275,-0.85528,-0.46089
-0.08881,0.9713,0.69196
-0.87036,0.1353,-0.57614
1.2774,1.8652,0.67445
0.10296,1.1193,-0.40207
1.3121,0.44707,1.1792
1.0619,-0.53837,-0.548
0.10134,-0.9335,-0.69254
-2.5224,-0.8134,-0.99149
0.16707,0.11063,-0.14486
-0.26715,-1.2017,-0.41312
0.14696,-0.38834,-0.086028
-0.54104,-1.1425,0.44324
-0.058469,0.8734,0.4379
-1.684,-1.0554,-1.0567
-1.2716,-1.6754,-0.4227
1.3795,1.0721,-0.60751
0.55311,-1.0583,0.5816
0.47223,-0.19549,0.17457
0.78542,0.50056,-0.061477
0.68085,0.79268,1.3209
1.2831,0.65945,0.33727
-0.070273,0.067727,0.84698
0.57532,0.41438,0.73516
-0.62847,0.33165,1.3281
-0.62145,0.69754,0.37369
-1.2258,-0.094377,-0.03812
-0.13507,-0.34682,-0.25758
-0.30057,-0.79902,-0.54211
-0.49299,1.2065,-1.3286
-0.048755,-0.90321,-1.5735
0.090897,0.65945,0.12598
1.5462,1.6113,1.4245
2.2972,0.2042,0.5024
-0.52904,-0.11156,-0.57614
-0.39732,-0.35493,2.638
0.13227,1.0766,0.044592
0.66089,1.2287,0.54398
-0.061015,1.3066,0.83122
0.50423,-0.35493,-0.72852
0.67678,0.57232,-0.043205
0.78385,-0.60113,-0.36552
-0.46089,1.0607,0.5397
-1.5791,-0.56933,-2.3308
0.82082,0.075137,0.2035
0.98584,1.4571,1.0607
-0.027951,0.29767,-0.043205
-2.1077,-0.66924,-2.093
0.2583,-0.11947,0.12598
1.0644,0.5405,1.8678
-0.47223,-1.0071,-0.030493
0.33434,-0.3168,-0.48804
-2.8848,-2.9877,-2.6776
1.341,0.92602,0.71563
0.18678,-0.15888,0.83908
-0.7892,-0.55284,-0.47869
0.23378,0.73213,0.44324
0.80955,1.2065,0.92673
-0.052686,-0.12249,1.2573
-0.58078,-0.58078,-0.36232
0.85328,1.6029,-0.24067
-0.4699,-1.0319,-1.0619
0.025179,0.49716,-0.47869
0.19643,1.8333,0.062866
-1.0202,-0.69607,-0.18866
-2.2369,-0.23164,-1.3462
1.0194,-0.33825,0.99489
-0.50607,0.74884,-0.51713
-0.30613,-1.6551,-0.72071
-0.36034,-0.19266,-0.020789
-1.1581,1.3176,0.4573
-0.98772,0.060783,0.18302
1.1474,0.45192,0.60612
-0.28514,0.93314,0.48128
-0.56445,-1.5594,-2.0028
-2.2782,-2.0649,-1.9745
1.3952,0.98135,1.5672
-0.15771,0.67794,-0.39532
-0.080465,0.31122,0.11295
0.26738,1.1979,0.70049
0.94715,-0.12691,1.2795
0.64659,-0.094377,0.26164
-0.25066,-1.7442,-1.3519
0.9053,-0.17997,0.89112
1.9712,0.40809,1.0387
0.92248,-0.49246,0.069347
0.082783,-0.83547,0.26164
-0.8417,-0.97427,-1.1559
0.040431,0.060783,0.18302
-0.66117,-1.0383,0.033266
1.5524,0.036271,-1.0648
0.34021,0.55553,-0.58324
1.1124,0.8371,1.1107
-1.0828,-0.27673,-0.43866
0.74701,-0.55661,0.23805
-0.54318,0.9555,1.1107
-0.81501,-0.14276,-0.66665
0.249,-0.02102,-0.24067
0.059163,-0.43561,-0.90565
0.5309,0.89319,0.6563
0.4227,0.4318,0.054074
0.31753,0.70345,-0.98547
-1.9728,-2.2203,-1.1249
1.009,0.74396,0.036502
0.38336,0.47817,0.28394
-0.13507,0.52136,-2.638
1.6497,-0.28683,1.512
-1.218,-2.1339,-0.38834
2.0889,0.51317,1.5013
0.11365,0.36552,1.1447
-0.67445,0.86062,-0.58324
0.88188,0.57532,0.16895
-0.82309,-1.6965,-0.43079
0.73304,-0.63779,-0.12691
0.17856,0.82568,0.33727
-0.29357,-0.12249,0.46398
-0.8371,-0.02102,-0.27457
1.345,0.4174,0.19808
-0.44299,-1.1341,-0.70404
0.29116,0.1741,-0.16497
-1.0587,-0.74732,-1.0958
-0.22406,0.43612,-0.2813
0.34021,-0.91018,0.64119
0.021251,-0.00092389,-0.85628
-1.1527,-0.74732,-0.21388
1.0701,0.81856,1.9048
-1.4505,-0.55661,-1.3682
0.030262,1.8102,1.0156
-0.46784,0.32848,-0.34339
-0.41715,0.57395,-0.81373
0.73304,0.42649,0.69196
0.80571,1.2108,0.72791
-2.3827,-1.8079,-1.1559
0.25066,0.2042,-0.19431
1.0156,-0.059163,1.3928
0.39133,0.56391,0.017093
-0.40684,-0.21105,-1.0713
1.6965,-0.86834,1.2573
1.6434,-1.4788,1.3554
0.3861,-0.21199,0.1423
-1.3629,-2.2541,-1.0371
0.1395,-1.6062,-0.58324
-0.32629,-0.73879,0.5397
0.40333,-0.87848,-0.4463
-0.90078,-0.25472,0.50607
-0.68172,-1.1718,-1.0136
-0.32629,-0.90669,0.23805
-0.26451,0.4435,-0.03812
-0.36627,0.7804,-0.75252
1.7591,0.60612,0.3185
-0.28875,-0.15117,-0.10389
0.99149,0.65372,0.84698
0.41438,1.2948,-0.85262
0.5309,0.60334,0.61474
1.1328,-0.10877,0.64119
0.25949,-1.0071,-0.6375
-0.69489,-0.77603,-0.60334
0.41438,-1.0816,-0.089506
-0.97427,1.014,0.085564
0.86531,-0.80955,0.97315
0.63694,1.1889,1.8271
-1.2943,-0.76887,-0.58324
-0.80188,-0.69342,-0.25233
0.88769,0.38212,0.33287
0.90843,0.73213,1.0895
-0.88018,-0.91509,-0.92567
1.4531,1.8652,-0.7394
0.31753,-1.6754,-0.80316
0.79997,0.35493,0.92319
-1.9134,-0.80156,-1.5938
0.9566,1.9859,0.90321
0.428,0.95332,0.77167
0.12272,0.11319,0.38859
-0.18044,-2.263,-0.38834
-0.17012,-1.0071,-0.84302
-0.65945,-0.81533,0.29502
1.0725,0.50738,1.1852
-0.031186,-0.96576,-1.4232
0.76298,-0.61307,0.073515
0.29695,1.0406,0.75651
-0.053611,-0.11598,-0.12691
-0.66607,-0.62679,-0.61894
-0.93457,-1.8358,-1.1051
-0.19384,1.4492,0.32385
-1.981,-0.79521,-1.7203
0.65544,0.79775,0.50607
-1.1119,0.3358,0.48128
-0.99565,-0.36355,0.57723
-0.7892,-1.564,-1.2512
0.41614,-1.0795,0.21317
0.249,3.4321,1.4865
0.29116,-0.046211,-0.18866
0.88325,-1.0858,0.028645
1.1568,1.2229,-0.87036
-1.9926,-1.075,0.62791
1.0631,0.46552,-0.23591
-0.15023,-0.25472,0.32385
0.87848,0.38709,0.73516
0.86196,0.19666,-0.88325
-0.26715,0.14463,0.30517
-1.4645,-2.8564,-1.3706
0.57532,-0.22477,-0.93457
0.62876,0.32629,0.10598
-0.71891,-1.4088,-0.81373
0.41614,-0.027258,1.2273
0.50949,-0.74183,-0.70819
1.7004,0.44962,1.0113
1.9445,2.0767,-0.043205
-0.12738,1.4106,1.4157
0.9421,0.65945,1.2502
-1.4182,-0.043899,-1.1505
-0.42699,0.1353,1.3554
-0.42902,0.39233,-2.1888
-1.3484,-0.049911,-0.86062
-1.155,-2.1641,-0.5137
0.089042,0.72281,0.77167
-0.84963,-0.22761,-0.85628
-0.65945,-0.86834,-0.25233
-1.3148,-0.548,-0.72852
0.54827,0.70345,0.5397
0.1381,0.4318,1.7143
-0.92001,0.096929,-0.77042
-0.94318,0.88804,-0.52347
0.013166,1.3635,1.1969
-0.65315,-0.43561,0.51818
-1.6328,-1.1478,-0.79775
1.1713,1.8433,1.2879
0.88325,-0.43282,0.009701
0.45704,-0.24638,0.6826
1.0746,1.0721,0.24971
0.39432,-0.37616,-0.37939
1.2352,0.65372,0.60612
-1.0635,-0.18373,-1.0924
-0.22595,0.33165,-0.99149
0.79616,-1.1141,0.53197
0.39283,-0.42674,0.54773
1.0746,2.1546,1.3554
1.3093,0.94824,1.6399
-0.97278,1.7431,1.8745
-0.6153,0.7667,-0.18866
-0.2224,-0.014783,-0.31802
-0.76267,-0.39332,-1.2639
0.030262,0.20114,-0.051298
0.32166,0.37393,-1.0567
0.98772,1.4335,0.4379
-1.667,-0.28057,-1.6215
-0.68493,-0.29961,-1.2141
1.2884,0.32848,0.75651
-1.9476,-1.5215,-1.2273
-0.1325,-0.4831,-0.39258
0.23805,0.6237,0.87882
-0.030262,-0.34682,-0.99489
1.1568,-0.92815,-0.080697
0.097857,1.6597,0.82568
1.1403,1.5034,-0.080697
1.124,1.474,1.2466
1.3548,2.1838,1.9148
0.99565,0.96503,0.23093
-0.40107,-1.196,-0.25233
-0.97019,0.24614,-0.37418
0.27098,-0.17997,-0.22998
1.4795,0.77759,1.0183
0.28274,0.43968,0.025179
-0.74518,0.3241,0.26786
-0.30904,0.77447,-0.31316
-1.8853,-0.88598,-1.6887
0.11249,-0.93922,-0.19431
-1.1094,-2.0515,-1.3405
-0.61251,-0.10877,-0.52825
1.2416,0.16052,0.56906
-0.40684,-0.19784,-0.25233
2.2341,2.6092,1.3706
-0.72281,-0.37914,-1.2022
1.1686,1.4907,0.50607
-0.38834,-0.33458,-1.2022
-0.58269,-0.10877,-0.067958
2.3308,0.96503,1.1201
0.85628,-1.1425,0.4909
0.51317,-0.81985,0.63496
1.0779,1.9507,-0.79775
-0.9239,0.2914,-0.17528
-0.82147,0.22311,0.017093
-2.3004,-0.10436,-1.5371
-1.5113,-0.22477,-2.061
-2.1788,-1.1081,-1.7295
-0.40107,-1.8358,0.59698
0.3633,-0.14276,0.80795
-0.17481,-1.9843,-0.070273
-0.81115,-0.91895,-1.0713
-0.18819,0.7804,-0.014321
-1.3281,-1.8031,-0.92319
-0.94102,-0.49638,-1.0426
1.0327,0.094377,0.18302
-0.082087,0.64374,0.75221
0.36849,1.1732,0.90321
0.9421,-0.92425,0.80284
-0.54318,-1.6284,-0.84302
-0.41287,-0.035115,-1.3348
-1.0941,-0.70404,-0.50318
0.97575,1.4069,1.6661
-0.3784,-0.85528,-0.23591
-0.31826,-0.16918,-0.6999
-0.030262,-0.45013,-0.034191
-1.1718,-1.2093,-0.53303
1.3007,0.28105,1.2007
0.81727,0.58214,-0.14907
1.1098,1.5688,1.2502
1.0862,-0.50975,0.48544
0.75221,1.9177,0.1423
0.17856,-0.79205,-0.11086
0.23235,-0.6483,0.35542
1.0156,0.23307,-0.71533
1.6717,1.3682,1.0156
0.15584,-0.56933,-0.67765
0.49664,0.5357,0.52533
-2.0909,-1.2921,-0.46501
-0.45781,0.63016,0.39482
-0.92993,0.48025,-2.9158
-0.40107,-0.54104,0.77167
-3.0305,-2.1453,-1.802
1.8639,0.93743,-1.6407
0.50686,0.1409,-2.0767
-1.3253,-0.15117,-2.2782
0.64773,-0.19784,0.30517
0.47403,0.096929,0.49978
2.8848,1.3519,2.0992
1.0156,0.65687,3.4321
-0.051298,-0.41538,-0.64289
-1.0742,-1.218,-1.1394
0.11528,0.25591,-0.17528
0.55176,0.93135,0.46398
1.4057,0.40483,0.15374
-0.95332,-1.0106,0.25663
1.6004,1.1946,0.82568
-2.0534,0.31947,-0.83842
0.33898,-0.41538,0.22074
1.5379,2.0848,1.5063
-0.58488,0.38535,-0.98547
0.80795,1.0887,0.79047
1.3121,-0.9421,1.0895
0.21625,-0.48076,2.5696
-0.868,0.98697,-0.4227
0.8853,1.526,-0.33287
0.20114,-0.49246,0.35124
1.2722,1.8008,1.2127
1.5432,1.1563,1.6497
1.3777,-0.44732,0.48128
0.27289,0.043899,0.83908
0.67881,0.92319,-0.65917
0.9791,-0.72011,0.069347
0.50109,0.79426,0.85461
-0.92638,-1.9728,-0.86062
0.35443,-0.091593,0.21317
-2.1339,-1.2921,0.96871
1.2093,0.81051,0.096465
1.2774,0.41438,1.0335
0.41891,0.35149,-0.24495
1.4075,0.46424,-0.88325
-0.63666,0.18138,0.12598
-0.29068,0.62229,0.19808
-0.71891,-0.70937,1.2795
-1.7745,-0.2009,-0.65917
0.69931,0.43612,0.52533
-1.4144,-1.8174,0.99074
-0.41287,0.72761,0.55823
-0.52109,1.1367,-0.29864
-0.96209,-0.080697,0.066338
-0.30226,0.90565,-0.11086
-0.91368,-0.73153,-0.27074
0.16543,1.3635,1.1043
0.91333,0.14883,1.367
1.2644,0.082551,0.66348
-0.34192,-0.71831,-0.093217
-1.779,-0.55284,-0.37418
-0.24828,0.35714,-0.94066
-0.82147,-1.7203,-1.1904
-2.0097,-0.91018,-0.0020788
-0.43663,-1.0526,-0.35443
-1.2258,-0.061246,-0.90565
1.1631,2.7216,0.56635
-1.3658,0.29405,-0.69254
-0.4318,-0.97427,-0.4346
0.8795,-0.68172,0.69666
0.053149,0.73213,-0.18044
0.58653,0.26643,-0.22145
0.07838,2.063,-2.5572
0.053149,0.72281,-0.53303
-0.016631,0.58214,-1.3629
-0.024254,-0.17997,-0.020789
-1.1358,0.10598,0.76329
0.14696,-0.15678,-0.074442
0.70789,1.3843,1.0945
-1.2969,-0.99755,-1.5106
-0.77166,-2.4375,-1.8296
1.205,0.27793,1.3867
0.37567,0.87171,0.10947
0.76639,0.93492,0.1423
-0.28105,-0.25758,0.19454
0.25376,1.3559,-1.4432
-0.17692,0.86867,-0.63242
-0.12296,-1.3467,-1.6215
-1.6096,-0.054305,-0.84831
0.13111,-0.99414,-0.15958
-0.15397,-1.0639,0.16895
-0.10993,0.27385,0.0023097
-0.40558,-0.074442,0.89387
-0.08881,-0.074442,0.86935
2.1914,1.9105,2.1813
-0.26356,-0.50109,-0.61251
-0.4844,-0.67301,-0.21388
-0.34535,1.3066,-0.86062
0.45192,0.075137,0.40057
0.88769,-0.32191,0.33727
-0.82503,-1.3664,-0.82828
0.98022,0.71473,-0.14907
-0.16684,-0.56012,-0.65286
0.60584,0.48206,0.99869
0.22382,-0.27673,-0.10807
1.1955,-1.2302,-0.96576
0.46501,-0.50109,-0.42674
0.68085,-0.12505,0.68668
0.75467,0.72281,0.79047
1.0284,1.3405,1.0206
0.1929,-1.2537,0.37369
-1.2411,0.75928,-0.009239
1.2248,2.3378,0.47248
-1.5304,0.38983,-1.367
-2.2601,-0.046211,0.67156
0.90843,-0.38834,0.96099
1.2696,0.82017,1.474
-0.035115,0.54479,0.5397
-1.4367,-0.44171,-1.472
0.050836,0.39233,1.0335
-0.12994,-1.0615,-2.8564
0.79363,0.74884,-0.90565
0.9566,-0.83776,-0.16497
0.44732,-1.5334,-0.18044
1.305,0.69754,0.64972
-0.91193,0.12808,1.0607
0.35443,0.15421,0.6563
-1.7581,-1.2055,-1.2512
2.2149,2.2258,1.4775
-0.4346,0.78417,0.14813
1.2588,1.2108,0.62791
-0.3202,-0.8134,-0.76453
0.20892,0.94462,-0.73455
1.9538,1.7004,1.7093
-1.2229,-1.7173,-1.3286
0.48025,0.4435,0.40057
-0.53516,-0.95733,-1.588
-1.6372,-0.22003,-1.8446
0.12458,-1.4713,-1.0567
0.68085,-0.84566,-0.14066
-0.44962,0.036271,0.98584
1.9601,0.79489,1.3209
0.90217,1.9324,1.684
-0.19243,0.44707,0.044592
0.009932,1.2108,-0.46089
0.37815,0.35936,2.266
0.59505,-1.3399,-1.1394
0.81953,-0.36355,-0.5373
0.79363,-0.58735,0.91966
1.009,0.24614,0.57178
-0.31826,-0.10436,0.1423
1.8772,1.9601,2.0275
-0.27697,-2.1863,-1.1904
1.9295,0.96209,0.59257
-0.8734,-0.6902,-1.0713
-0.72761,0.16731,-0.57614
-0.17833,2.2426,-1.3061
1.0912,-0.65802,-0.38386
0.5357,0.4174,0.4379
-1.0021,-0.29695,-0.31802
-0.5365,0.74062,0.97911
0.119,-1.2436,0.32385
0.067495,0.88257,1.0945
0.67503,0.20704,-0.39258
-0.39582,0.3779,-0.4463
-0.85461,-1.1266,-0.33287
2.2721,0.80316,2.3749
0.34559,0.0078531,0.10227
0.56364,0.27793,-0.093217
-0.61001,-0.72791,0.38859
1.3072,-0.57641,0.94751
-0.86229,0.45423,-0.83481
0.20586,0.50975,0.2035
1.1124,1.0406,1.4335
1.7904,-0.56012,0.5816
-0.048755,-0.72791,0.39482
-1.2517,-0.84566,-1.7559
-0.58488,0.2269,0.12598
-0.16263,-0.23164,-0.51713
-0.17012,-0.48752,-1.0136
1.1796,0.8371,-0.90078
0.32239,-0.080697,0.22477
-0.60058,0.83056,0.18302
-0.45499,-1.3137,-0.43866
0.0046195,1.332,-2.2369
0.21294,-0.33214,0.19454
0.66089,1.4775,1.6207
-1.053,0.2094,0.12598
1.2481,0.75037,0.5631
1.5905,0.31947,1.1236
-0.9713,-1.0697,-0.92958
-0.81501,-1.4446,-1.3771
-1.49,-0.38834,-0.34903
0.23093,0.75713,1.1398
0.16895,-0.064023,-0.17528
0.34461,-0.099482,-0.4463
-0.039275,0.24233,1.3903
-0.11388,0.26093,0.11714
0.7911,-0.66607,-1.5201
-0.86464,-0.27218,0.46398
-2.5696,-0.90669,-1.1505
-0.073052,-0.73879,-0.74823
0.24281,0.82147,0.58927
-0.57287,-0.24995,0.27361
-0.33947,0.4174,-0.10807
0.42978,0.67474,-0.39782
0.059163,-0.074442,0.15912
0.45013,-0.5357,-0.91123
-1.6181,0.0078531,-1.3121
0.38063,-0.097625,0.27865
1.4252,0.82341,1.4963
0.80795,2.5572,2.6233
-0.26141,-1.1778,0.073515
-0.92993,0.37022,-0.16497
1.4645,1.3588,-0.11086
1.5704,1.0106,1.1284
1.4706,0.17059,1.2466
-0.79521,-0.88838,0.68668
-0.17927,-0.037657,-0.061477
-0.92178,-0.59754,-1.4175
-0.23853,-1.22,-1.2022
-0.68172,0.51607,-0.57015
0.61614,0.48025,-0.78448
1.4309,0.67794,0.18796
-0.82926,-0.473,-0.31802
1.28,0.40157,0.40057
0.24281,-0.51159,-0.76453
0.6251,-0.27218,0.017093
-0.74366,0.63327,1.1141
-0.97948,0.75497,0.0023097
1.3242,0.23686,1.3154
0.73153,0.28827,-1.0791
-1.1434,1.2371,-1.0841
-0.21483,-0.24305,-0.31316
-0.38485,-0.45807,2.5337
0.080697,-1.3789,-0.57614
-0.10854,-2.8848,-0.87036
-1.175,-0.72011,-1.1904
-0.6153,0.3241,-0.34903
