46
47
49
50
77
78
189
767
777
796
806
816
826
845
864
874
884
894
904
914
924
943
971
981
991
1001
1011
1021
1050
1060
1070
1080
1090
1100
1160
1170
1180
1190
1200
1210
1220
1239
1249
1259
1279
1289
1299
1309
1319
1329
1339
1349
1359
1369
1379
1389
1408
1418
1438
1448
1458
1478
1488
1498
1518
1528
1538
1548
1558
1568
1578
1588
1598
1608
1618
1628
1677
1687
1697
1707
1717
1727
1737
1747
1757
1787
2267
2227
2306
2624
2634
2644
2664
2867
2887
2897
2907
2926
2936
3637
3647
4106
4125
4194
4407
4418
4429
4440
4451
4825
4836
12673
12674
12675
12676
12677
12678
12679
12680
12681
12682
12683
12684
12685
12686
12687
12702
20015
20016
20018
20022
20023
20082
20116
20117
20118
20156
20157
20159
20195
20240
20244
20246
20247
20248
21001
21002
21021
22420
22421
22422
22423
22424
22425
22426
22427
22501
22506
22507
22599
23099
23100
23101
23102
23105
23106
23107
23108
23109
23110
23111
23112
23113
23114
23115
23116
23117
23118
23119
23120
23121
23122
23123
23124
23125
23126
23127
23128
23129
23130
23200
23201
23202
23203
23204
23205
23206
23208
23209
23210
23212
23213
23214
23215
23216
23217
23218
23219
23220
23221
23222
23223
23224
23225
23226
23227
23228
23229
23230
23231
23232
23233
23234
23235
23236
23237
23238
23239
23240
23241
23242
23243
23244
23245
23246
23247
23248
23249
23250
23251
23252
23253
23254
23255
23256
23257
23258
23259
23260
23261
23262
23263
23264
23265
23266
23267
23268
23269
23270
23271
23272
23273
23274
23275
23276
23277
23278
23279
23280
23281
23282
23283
23284
23285
23286
23287
23288
23290
23291
23292
23293
23295
23296
23297
23298
23299
23300
23301
23302
23306
23308
23310
23312
23317
23318
23320
30000
30010
30020
30030
30040
30050
30060
30070
30080
30090
30100
30110
30120
30130
30140
30150
30160
30180
30190
30200
30210
30220
30240
30250
30260
30270
30280
30290
30300
1.0001e+05
1.0002e+05
1.0015e+05
1.0019e+05
1.0024e+05
1.0025e+05
1.0039e+05
1.004e+05
1.0051e+05
1.0058e+05
1.0076e+05
1.0092e+05
1.0094e+05
1.0095e+05
1.013e+05
1.0131e+05
1.0208e+05
1.0209e+05
1.0213e+05
1.0225e+05
1.024e+05
1.0252e+05
1.027e+05
1.028e+05
1.0282e+05
1.0293e+05
1.03e+05
1.0312e+05
1.0314e+05
1.0331e+05
1.0399e+05
1.0403e+05
1.0409e+05
1.0417e+05
1.0426e+05
1.0434e+05
1.044e+05
1.0445e+05
1.0446e+05
1.0467e+05
